open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,datetime
1721912400000,64123.99,64360.0,63680.0,64050.01,1635.35293,1721915999999,104731160.9259857,100553,677.04753,43370533.4091261,2024-07-25 13:00:00
1721916000000,64050.01,64851.01,63456.7,64835.0,3075.72043,1721919599999,197177621.5435583,154241,1553.39059,99667218.3624814,2024-07-25 14:00:00
1721919600000,64834.99,65005.0,64532.0,64790.88,1486.08773,1721923199999,96251148.4585668,95389,754.46972,48868472.6457811,2024-07-25 15:00:00
1721923200000,64790.89,65170.0,64630.0,64868.0,1348.249,1721926799999,87557755.8525838,85002,655.05599,42539844.0463196,2024-07-25 16:00:00
1721926800000,64868.0,65073.7,64764.0,65051.98,1284.16455,1721930399999,83370059.5047808,69643,699.73312,45425860.6487381,2024-07-25 17:00:00
1721930400000,65051.98,65187.82,64388.46,64568.0,2044.36801,1721933999999,132587762.924077,94692,1033.51327,67043899.5341999,2024-07-25 18:00:00
1721934000000,64568.0,65008.0,64401.73,64692.01,961.24821,1721937599999,62235992.4000626,89423,479.47607,31040353.1053473,2024-07-25 19:00:00
1721937600000,64692.01,65298.01,64425.0,65298.01,1321.35545,1721941199999,85551894.7559638,87824,648.50438,42016158.4437653,2024-07-25 20:00:00
1721941200000,65298.01,66000.0,65214.0,65838.0,1615.79585,1721944799999,105953872.2363541,85992,830.3562,54459066.5005473,2024-07-25 21:00:00
1721944800000,65838.01,66175.49,65639.89,65644.0,838.73111,1721948399999,55271890.0702789,55965,409.53578,26992325.3618224,2024-07-25 22:00:00
1721948400000,65644.01,65825.36,65630.0,65799.95,406.99924,1721951999999,26744832.1091939,30519,220.67213,14501135.2850216,2024-07-25 23:00:00
1721952000000,65799.95,66450.46,65722.63,66384.0,893.68777,1721955599999,59061846.1596662,73097,440.18858,29094570.5368818,2024-07-26 00:00:00
1721955600000,66384.0,66570.01,66193.69,66430.01,1195.77266,1721959199999,79405710.7157495,67423,578.10629,38397966.3060799,2024-07-26 01:00:00
1721959200000,66430.01,67198.99,66393.18,67014.01,2181.16059,1721962799999,145746062.6736302,101081,1208.93887,80790381.4463941,2024-07-26 02:00:00
1721962800000,67014.0,67480.0,66933.56,67042.01,1521.10366,1721966399999,102231255.0631093,83688,776.59406,52198599.0680271,2024-07-26 03:00:00
1721966400000,67042.0,67117.28,66894.0,67075.83,809.06053,1721969999999,54196603.23479,46526,471.02327,31552423.4227763,2024-07-26 04:00:00
1721970000000,67075.83,67100.0,66870.82,66924.0,612.58402,1721973599999,41021281.370061,35352,303.23804,20305465.9835657,2024-07-26 05:00:00
1721973600000,66924.01,67160.0,66874.01,67062.01,697.81043,1721977199999,46778641.2983361,33231,388.40336,26036750.0679511,2024-07-26 06:00:00
1721977200000,67062.01,67190.0,66879.99,66890.56,1281.2061,1721980799999,85832474.6895405,48075,659.36935,44174825.8944789,2024-07-26 07:00:00
1721980800000,66890.56,67142.76,66890.56,67106.01,613.50309,1721984399999,41133713.0876228,40190,331.91406,22252001.5674648,2024-07-26 08:00:00
1721984400000,67106.0,67498.0,67085.77,67296.01,1270.55004,1721987999999,85490270.2666588,51181,656.45468,44159121.8374017,2024-07-26 09:00:00
1721988000000,67296.01,67410.0,67172.9,67304.01,678.93096,1721991599999,45696896.8935285,40171,356.97022,24026679.5534756,2024-07-26 10:00:00
1721991600000,67304.0,67366.31,67152.0,67322.0,448.52207,1721995199999,30159832.8919721,29988,216.48098,14557049.5314075,2024-07-26 11:00:00
1721995200000,67321.99,67410.0,67086.45,67314.01,630.5519,1721998799999,42411056.6631278,43331,321.58568,21633766.7502267,2024-07-26 12:00:00
1721998800000,67314.01,67976.05,67170.0,67887.88,1995.48652,1722002399999,134902265.1483018,112192,1159.88427,78417403.7914603,2024-07-26 13:00:00
1722002400000,67887.88,68000.0,66892.0,67328.01,2379.19242,1722005999999,160360562.3274555,130793,1069.64916,72097582.3779776,2024-07-26 14:00:00
1722006000000,67328.0,67751.01,67286.0,67560.01,1225.53699,1722009599999,82792879.5774437,78457,610.91422,41273193.6668891,2024-07-26 15:00:00
1722009600000,67560.0,67685.11,67366.79,67396.0,611.56316,1722013199999,41319460.3070826,51252,245.63942,16597960.2067631,2024-07-26 16:00:00
1722013200000,67396.01,67600.0,67303.07,67372.0,529.20633,1722016799999,35667873.7561783,43744,229.76533,15486588.8802744,2024-07-26 17:00:00
1722016800000,67372.0,67602.09,67336.08,67573.75,597.58976,1722020399999,40332291.1006601,43936,347.09002,23428882.520105,2024-07-26 18:00:00
1722020400000,67573.74,68144.01,67552.47,67990.0,1555.75712,1722023999999,105638443.0621763,84473,897.08033,60922747.7698387,2024-07-26 19:00:00
1722024000000,67990.0,68000.01,67413.5,67435.17,884.14339,1722027599999,59834122.2441812,57247,322.33735,21808983.9899249,2024-07-26 20:00:00
1722027600000,67435.16,68200.0,67419.81,67946.01,941.42178,1722031199999,63944674.0762684,55759,518.22,35205736.5477887,2024-07-26 21:00:00
1722031200000,67946.0,68086.02,67855.42,67926.0,459.37017,1722034799999,31219998.336468,33895,241.50532,16414325.1559994,2024-07-26 22:00:00
1722034800000,67926.0,67976.1,67848.0,67907.99,230.64877,1722038399999,15661373.752646,21900,93.16843,6326291.6931978,2024-07-26 23:00:00
1722038400000,67908.0,67946.01,67808.01,67872.27,424.91488,1722041999999,28839367.4398065,32513,177.01151,12014158.395582,2024-07-27 00:00:00
1722042000000,67872.28,67874.0,67630.0,67657.99,301.13113,1722045599999,20402814.3133294,24893,109.58423,7423696.1532814,2024-07-27 01:00:00
1722045600000,67657.99,68070.01,67657.99,68028.0,344.6505,1722049199999,23388718.3568067,25758,202.64179,13754378.2515963,2024-07-27 02:00:00
1722049200000,68028.0,68081.57,67773.01,67798.0,475.53549,1722052799999,32277269.2314925,31582,190.40569,12924422.3320455,2024-07-27 03:00:00
1722052800000,67797.99,67898.2,67782.73,67866.01,210.67744,1722056399999,14292520.8077716,16832,81.53429,5531306.3570513,2024-07-27 04:00:00
1722056400000,67866.01,67998.05,67866.0,67895.21,253.3278,1722059999999,17210594.8023106,17707,124.47003,8455495.0695545,2024-07-27 05:00:00
1722060000000,67895.21,68094.03,67886.46,68092.89,552.14178,1722063599999,37545303.5903743,23601,323.30504,21984697.1545134,2024-07-27 06:00:00
1722063600000,68092.89,68295.39,68036.67,68036.68,899.43914,1722067199999,61311915.1324638,54151,488.81696,33320191.3520367,2024-07-27 07:00:00
1722067200000,68036.68,68176.44,67892.24,67986.0,593.02191,1722070799999,40332564.1218649,37476,258.73977,17596907.2829101,2024-07-27 08:00:00
1722070800000,67985.99,68217.22,67946.82,68217.21,444.66944,1722074399999,30285604.2514707,25522,243.7268,16597931.0831662,2024-07-27 09:00:00
1722074400000,68217.2,68275.64,68082.99,68155.41,309.17712,1722077999999,21079959.5222411,23498,123.8591,8445796.1356667,2024-07-27 10:00:00
1722078000000,68155.42,68212.0,68010.45,68209.88,487.137,1722081599999,33180745.6972395,25393,226.19404,15408718.5853375,2024-07-27 11:00:00
